State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/18/2019,Parts per million,None,24,100,0.366667,0.5,19,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/19/2019,Parts per million,None,24,100,0.425,0.5,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/20/2019,Parts per million,None,23,96,0.36087,0.4,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/21/2019,Parts per million,None,24,100,0.429167,0.6,23,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/22/2019,Parts per million,None,24,100,0.525,0.7,5,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/23/2019,Parts per million,None,23,96,0.465217,0.8,17,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/24/2019,Parts per million,None,24,100,0.379167,0.5,2,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/25/2019,Parts per million,None,24,100,0.391667,0.5,19,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/26/2019,Parts per million,None,24,100,0.408333,0.5,1,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/27/2019,Parts per million,None,24,100,0.4,0.6,21,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/28/2019,Parts per million,None,24,100,0.475,0.6,6,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/29/2019,Parts per million,None,24,100,0.383333,0.4,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/30/2019,Parts per million,None,23,96,0.4,0.4,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/31/2019,Parts per million,None,24,100,0.4125,0.5,6,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/1/2019,Parts per million,None,24,100,0.525,0.7,18,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/2/2019,Parts per million,None,24,100,0.579167,0.8,22,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/3/2019,Parts per million,None,24,100,0.545833,0.7,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/4/2019,Parts per million,None,22,92,0.536364,0.8,7,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/5/2019,Parts per million,None,24,100,0.491667,0.7,7,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/6/2019,Parts per million,None,23,96,0.53913,0.7,8,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
