State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/31/2022,Parts per million,None,8,33,0.1,0.3,18,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/1/2022,Parts per million,None,24,100,0.079167,0.4,16,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/2/2022,Parts per million,None,21,88,-0.014286,1.1,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/3/2022,Parts per million,None,10,42,0.1,0.1,14,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/4/2022,Parts per million,None,24,100,0.066667,0.1,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/5/2022,Parts per million,None,24,100,0.004167,0.1,9,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/6/2022,Parts per million,None,24,100,0.25,0.9,4,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/7/2022,Parts per million,None,24,100,-0.070833,0.2,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/8/2022,Parts per million,None,24,100,-0.0125,0.7,19,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/9/2022,Parts per million,None,24,100,-0.225,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/10/2022,Parts per million,None,12,50,-0.283333,-0.2,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/11/2022,Parts per million,None,14,58,0.035714,0.3,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/12/2022,Parts per million,None,24,100,0.033333,0.1,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/13/2022,Parts per million,None,24,100,0.020833,0.1,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/14/2022,Parts per million,None,24,100,0.125,1.2,23,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/15/2022,Parts per million,None,24,100,0.225,1.2,9,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/16/2022,Parts per million,None,24,100,0.008333,0.3,3,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/17/2022,Parts per million,None,22,92,0.036364,0.2,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/18/2022,Parts per million,None,24,100,0.133333,0.2,14,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/19/2022,Parts per million,None,24,100,0.120833,0.2,3,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/20/2022,Parts per million,None,24,100,0.1875,0.8,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/21/2022,Parts per million,None,24,100,0.191667,0.6,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/22/2022,Parts per million,None,24,100,0.216667,0.6,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/23/2022,Parts per million,None,24,100,0.079167,0.2,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/24/2022,Parts per million,None,24,100,0.075,0.2,12,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/25/2022,Parts per million,None,23,96,0,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/26/2022,Parts per million,None,24,100,0,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/27/2022,Parts per million,None,24,100,-0.004167,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/28/2022,Parts per million,None,24,100,0.0375,0.3,20,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/1/2022,Parts per million,None,24,100,-0.05,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/2/2022,Parts per million,None,24,100,-0.033333,0.3,10,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/3/2022,Parts per million,None,22,92,-0.031818,0.2,18,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/4/2022,Parts per million,None,24,100,0.3,0.6,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/5/2022,Parts per million,None,24,100,0.1875,0.7,19,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/6/2022,Parts per million,None,24,100,0,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/7/2022,Parts per million,None,24,100,0.0125,0.2,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/8/2022,Parts per million,None,24,100,0.029167,0.1,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/9/2022,Parts per million,None,24,100,0.0375,0.2,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/10/2022,Parts per million,None,24,100,-0.020833,0,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/11/2022,Parts per million,None,22,92,0.109091,0.5,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/12/2022,Parts per million,None,24,100,0.004167,0.1,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/13/2022,Parts per million,None,24,100,0.016667,0.1,9,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/14/2022,Parts per million,None,24,100,0.066667,1,9,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/15/2022,Parts per million,None,24,100,0.020833,0.1,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/16/2022,Parts per million,None,24,100,0.145833,0.6,19,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/17/2022,Parts per million,None,24,100,0.333333,3.5,4,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/18/2022,Parts per million,None,22,92,0.295455,0.8,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/19/2022,Parts per million,None,24,100,0.120833,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/20/2022,Parts per million,None,24,100,0.1,0.1,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/21/2022,Parts per million,None,24,100,0.141667,0.3,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/22/2022,Parts per million,None,24,100,0.083333,0.2,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
39,35,51,42101,1,41.504605,-81.69045,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/23/2022,Parts per million,None,24,100,0.0375,0.3,21,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,Galleria,1301 E. 9TH ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",10/18/2022
